id,coordinates,highway,length,lanes,tunnel,bridge,maxspeed,width,alley,roundabout
8728,"[[116.3396529, 39.8347525], [116.3396508, 39.8324888], [116.3396579, 39.8320472], [116.3396698, 39.8313017], [116.3396748, 39.8305471], [116.339669, 39.8292349], [116.3396172, 39.8270362], [116.3395413, 39.825888], [116.3394256, 39.824791]]",2,1108.286,4,0,1,0,0,0,0
8732,"[[116.3398761, 39.8292252], [116.3398739, 39.8305413], [116.3398623, 39.8313037], [116.3398726, 39.8320479], [116.3398728, 39.8322481]]",2,336.142,4,0,1,0,0,0,0
8889,"[[116.3489672, 39.9412199], [116.3488417, 39.9410498], [116.3488454, 39.9407524]]",8,54.802,3,0,0,0,0,0,0
8907,"[[116.3483288, 39.9394882], [116.3481954, 39.9393732], [116.3480552, 39.9392689]]",9,33.768,3,0,0,0,0,0,0
8918,"[[116.3488481, 39.9401674], [116.3487666, 39.9399544], [116.3486502, 39.9397975]]",9,44.754,3,0,0,0,0,0,0
8919,"[[116.3486502, 39.9397975], [116.3483288, 39.9394882]]",9,43.974,3,0,0,0,0,0,0
8921,"[[116.3480552, 39.9392689], [116.3476449, 39.9392117], [116.3463879, 39.9390743], [116.3460702, 39.9390396], [116.3459408, 39.9390277]]",9,182.275,3,0,0,0,0,0,0
8925,"[[116.3490552, 39.9380512], [116.3490705, 39.9377907], [116.3491112, 39.9374616], [116.3492035, 39.9364973], [116.3492407, 39.9363058]]",8,194.797,3,0,0,0,0,0,0
8926,"[[116.349001, 39.9396487], [116.3489743, 39.9394184], [116.3490236, 39.9387953], [116.3490444, 39.9384755]]",8,130.726,3,0,0,0,0,0,0
8927,"[[116.3490444, 39.9384755], [116.3490552, 39.9380512]]",8,47.189,3,0,0,0,0,0,0
8960,"[[116.3432816, 39.9382326], [116.3437972, 39.9383069], [116.3439161, 39.9383231], [116.345509, 39.9385393]]",8,192.941,3,0,0,0,0,0,0
8967,"[[116.3496711, 39.9397968], [116.3496821, 39.940183]]",8,42.954,3,0,0,0,0,0,0
8977,"[[116.4448421, 39.9550402], [116.4461827, 39.9562336]]",12,175.118,2,0,0,0,0,0,0
8996,"[[116.4767855, 39.983082], [116.4792215, 39.9852099]]",12,314.74,2,0,0,0,0,0,0
9009,"[[116.4836742, 39.984342], [116.4836482, 39.9849844], [116.4835872, 39.9865886]]",8,249.921,3,0,0,0,0,0,0
9012,"[[116.4835597, 39.9810306], [116.4835802, 39.9797936], [116.4835815, 39.9790659]]",8,218.476,3,0,0,0,0,0,0
9018,"[[116.4778031, 39.9823486], [116.4769939, 39.9829318], [116.4767855, 39.983082]]",10,119.028,2,0,0,0,0,0,0
9020,"[[116.4804923, 39.9806142], [116.479844, 39.9810271], [116.4778031, 39.9823486]]",10,299.491,2,0,0,0,0,0,0
9021,"[[116.4828706, 39.9872131], [116.4820258, 39.9877872]]",8,96.205,3,0,0,0,0,0,0
9023,"[[116.4864749, 39.9907594], [116.488982, 39.9929865]]",2,327.023,3,0,0,0,0,0,0
9025,"[[116.4831296, 39.9870312], [116.4828706, 39.9872131]]",8,29.933,3,0,0,0,0,0,0
9027,"[[116.4799799, 39.97369], [116.4793578, 39.9740929]]",10,69.406,2,0,0,0,0,0,0
9028,"[[116.4799799, 39.97369], [116.480644, 39.9732573]]",10,74.279,2,0,0,0,0,0,0
9041,"[[116.3720527, 39.986559], [116.3726884, 39.9843084]]",2,256.049,3,0,0,0,0,0,0
9042,"[[116.3735349, 39.982215], [116.3730037, 39.9839116]]",2,194.007,3,0,0,0,0,0,0
9044,"[[116.3778674, 39.9865294], [116.3766731, 39.9864079]]",12,102.644,4,0,0,80,0,0,0
9046,"[[116.3710432, 39.9905395], [116.3708911, 39.990905]]",2,42.657,3,0,0,0,0,0,0
9047,"[[116.3663593, 39.9861554], [116.3640407, 39.9860856], [116.3623973, 39.98605], [116.3575583, 39.9858938]]",12,750.4,4,0,1,80,0,0,0
9061,"[[116.3730037, 39.9839116], [116.3717854, 39.9880917]]",2,476.255,3,0,0,0,0,0,0
9066,"[[116.3766731, 39.9864079], [116.3746047, 39.9863558]]",12,176.317,4,0,0,80,0,0,0
9071,"[[116.4349784, 39.9869057], [116.4334577, 39.9874192], [116.43261, 39.9876472], [116.4318913, 39.9877768], [116.4311242, 39.9878875]]",12,347.529,4,0,0,0,0,0,0
9136,"[[116.4814004, 39.9863696], [116.4778783, 39.9832103], [116.4766869, 39.9821326], [116.4729305, 39.9787347], [116.472483, 39.9783232], [116.4688425, 39.9750774]]",2,1649.709,3,0,1,0,0,0,0
9137,"[[116.4792215, 39.9852099], [116.4811584, 39.986993]]",12,257.96,2,0,0,0,0,0,0
9143,"[[116.4939391, 39.9977741], [116.4951278, 39.9965306], [116.4969428, 39.9947078]]",2,426.308,3,0,1,0,0,0,0
9282,"[[116.4835872, 39.9865886], [116.4835475, 39.9866574]]",8,8.365,3,0,0,0,0,0,0
9283,"[[116.4835872, 39.9865886], [116.4854037, 39.9866058], [116.4874225, 39.986625], [116.4903026, 39.9866482], [116.4911589, 39.9866551]]",10,645.129,2,0,0,0,0,0,0
9284,"[[116.4835475, 39.9866574], [116.4834329, 39.9865436]]",10,15.983,2,0,0,0,0,0,0
9285,"[[116.4835475, 39.9866574], [116.4834721, 39.9868318]]",8,20.429,3,0,0,0,0,0,0
9286,"[[116.4911598, 39.9867299], [116.4900051, 39.9867189]]",10,98.385,2,0,0,0,0,0,0
10003,"[[116.4052536, 39.9378505], [116.4070343, 39.9378635], [116.4075244, 39.9378768]]",6,193.637,2,0,0,0,0,0,0
10004,"[[116.4052536, 39.9378505], [116.4025001, 39.9378112], [116.402442, 39.9378082]]",6,239.763,2,0,0,0,0,0,0
10076,"[[116.4075244, 39.9378768], [116.4087225, 39.9378886], [116.4098717, 39.9378391], [116.4106152, 39.9378272]]",6,263.692,2,0,0,0,0,0,0
10077,"[[116.4075244, 39.9378768], [116.4070343, 39.9378635], [116.4052536, 39.9378505]]",6,193.637,2,0,0,0,0,0,0
10191,"[[116.3497883, 39.9331081], [116.3497596, 39.9343633], [116.3497852, 39.9344728], [116.3498614, 39.9347019], [116.3498542, 39.9350312]]",8,214.876,3,0,0,0,0,0,0
10192,"[[116.3592752, 39.9448692], [116.3594833, 39.9449514]]",10,19.957,3,0,0,0,0,0,0
10479,"[[116.3498473, 39.941119], [116.3501757, 39.9416672]]",8,67.079,3,0,0,0,0,0,0
10597,"[[116.3602533, 39.9452658], [116.361126, 39.945624], [116.3621149, 39.946028], [116.3627853, 39.9462849]]",10,243.803,3,0,0,0,0,0,0
10954,"[[116.3475138, 39.8795486], [116.3474505, 39.8805226]]",10,108.439,2,0,0,0,0,0,0
10955,"[[116.3475138, 39.8795486], [116.3475073, 39.8791929]]",10,39.556,2,0,0,0,0,0,0
11251,"[[116.3526366, 39.8860026], [116.3525978, 39.8869456]]",10,104.909,2,0,0,0,0,0,0
11252,"[[116.3526366, 39.8860026], [116.3526969, 39.8848857]]",10,124.3,2,0,0,0,0,0,0
11291,"[[116.3475862, 39.8775219], [116.3475073, 39.8791929]]",10,185.929,2,0,0,0,0,0,0
11292,"[[116.3475862, 39.8775219], [116.3476305, 39.8763986]]",10,124.963,2,0,0,0,0,0,0
11357,"[[116.3529083, 39.8795904], [116.3528979, 39.8797832]]",10,21.457,2,0,0,0,0,0,0
11358,"[[116.3529083, 39.8795904], [116.3529614, 39.8787097]]",10,98.034,2,0,0,0,0,0,0
11372,"[[116.3528979, 39.8797832], [116.3528508, 39.8806571]]",10,97.256,2,0,0,0,0,0,0
11373,"[[116.3528979, 39.8797832], [116.3529083, 39.8795904]]",10,21.457,2,0,0,0,0,0,0
11553,"[[116.3525978, 39.8869456], [116.3525553, 39.8878169]]",10,96.952,2,0,0,0,0,0,0
11554,"[[116.3525978, 39.8869456], [116.3526366, 39.8860026]]",10,104.909,2,0,0,0,0,0,0
11705,"[[116.3528508, 39.8806571], [116.352821, 39.8818397]]",10,131.524,2,0,0,0,0,0,0
11706,"[[116.3528508, 39.8806571], [116.3528979, 39.8797832]]",10,97.256,2,0,0,0,0,0,0
11716,"[[116.3475073, 39.8791929], [116.3475138, 39.8795486]]",10,39.556,2,0,0,0,0,0,0
11717,"[[116.3475073, 39.8791929], [116.3475862, 39.8775219]]",10,185.929,2,0,0,0,0,0,0
12069,"[[116.4034986, 39.8958922], [116.4027894, 39.8958918], [116.4025536, 39.8958944], [116.4023607, 39.8958966], [116.4021155, 39.8959173], [116.4016849, 39.8959537], [116.4013958, 39.8959782], [116.4012605, 39.8959896], [116.4011934, 39.8959953], [116.4005713, 39.8960075], [116.4003339, 39.8959616]]",10,271.238,4,0,0,0,0,0,0
12070,"[[116.4034986, 39.8958922], [116.4050001, 39.8959004], [116.4057193, 39.8958935]]",10,189.456,4,0,0,0,0,0,0
12075,"[[116.3994161, 39.8879087], [116.3993808, 39.8881757], [116.3993788, 39.8882298]]",10,35.859,2,0,0,0,0,0,0
12096,"[[116.3993706, 39.8873535], [116.3994562, 39.8867917], [116.3994744, 39.886672]]",10,76.295,2,0,0,0,0,0,0
12271,"[[116.4187951, 39.8772899], [116.4206745, 39.8773244]]",0,160.421,2,0,0,0,0,0,0
12273,"[[116.4187951, 39.8772899], [116.41697, 39.8772767], [116.4167312, 39.8772715]]",0,176.135,2,0,0,0,0,0,0
12363,"[[116.4149507, 39.877255], [116.4166984, 39.8772712]]",0,149.148,2,0,0,0,0,0,0
12436,"[[116.4167312, 39.8772715], [116.4166984, 39.8772712]]",0,2.799,2,0,0,0,0,0,0
12437,"[[116.4167312, 39.8772715], [116.41697, 39.8772767], [116.4187951, 39.8772899]]",0,176.135,2,0,0,0,0,0,0
12438,"[[116.4167312, 39.8772715], [116.4169292, 39.8744336], [116.4150847, 39.8743923]]",0,473.484,2,0,0,0,0,0,0
12496,"[[116.4782241, 39.9901178], [116.4781576, 39.9900574]]",10,8.787,2,0,0,0,0,0,0
12511,"[[116.4671608, 39.9745307], [116.4668608, 39.9742829]]",12,37.586,2,0,0,0,0,0,0
12512,"[[116.4654765, 39.9729842], [116.463136, 39.9709545]]",12,301.191,2,0,0,0,0,0,0
12514,"[[116.4460613, 39.9563072], [116.4448821, 39.9552426]]",12,155.292,2,0,0,0,0,0,0
12516,"[[116.4448821, 39.9552426], [116.4445679, 39.9549507]]",12,42.08,2,0,0,0,0,0,0
12518,"[[116.4620245, 39.9699761], [116.4603178, 39.9684239], [116.4598364, 39.9679861], [116.4592009, 39.96737]]",12,376.697,2,0,1,0,0,0,0
12519,"[[116.4481372, 39.9581962], [116.4460613, 39.9563072]]",12,274.639,2,0,0,0,0,0,0
12520,"[[116.463136, 39.9709545], [116.4620245, 39.9699761]]",12,144.249,2,0,0,0,0,0,0
12523,"[[116.4015264, 39.9934689], [116.4015312, 39.9935932]]",4,13.828,3,0,0,0,0,0,0
12527,"[[116.4493958, 39.9588534], [116.4488572, 39.9585964], [116.4487914, 39.9585681], [116.4487192, 39.9585357], [116.4484443, 39.9583922], [116.4481372, 39.9581962]]",12,130.044,2,0,0,0,0,0,0
12541,"[[116.4539583, 39.9626267], [116.4538631, 39.9625413]]",12,12.49,2,0,0,0,0,0,0
12560,"[[116.4012814, 39.9816984], [116.4013747, 39.9852681], [116.4013763, 39.9854125]]",4,413.07,3,0,1,0,0,0,0
13039,"[[116.330933, 39.94882], [116.331168, 39.9485801]]",8,33.36,3,0,0,0,0,0,0
13081,"[[116.3190312, 39.9656793], [116.3196868, 39.9656983]]",8,55.912,3,0,0,0,0,0,0
13208,"[[116.4780283, 39.974983], [116.4793511, 39.9762076]]",8,176.769,2,0,0,0,0,0,0
13209,"[[116.4780283, 39.974983], [116.4779186, 39.9750498]]",10,11.94,2,0,0,0,0,0,0
13210,"[[116.4780283, 39.974983], [116.4787717, 39.9744853]]",10,84.116,2,0,0,0,0,0,0
13211,"[[116.4820698, 39.9787591], [116.4792377, 39.9762799]]",8,366.376,2,0,0,0,0,0,0
14277,"[[116.4839766, 39.8993738], [116.4840018, 39.9007387], [116.4840172, 39.9015702], [116.4840506, 39.9033743]]",8,444.88,3,0,0,0,0,0,0
14360,"[[116.4013124, 39.9908221], [116.4012941, 39.988876], [116.4012842, 39.9886649]]",4,239.89,3,0,1,0,0,0,0
14367,"[[116.4014667, 39.9908125], [116.4015264, 39.9934689]]",4,295.422,3,0,0,0,0,0,0
14415,"[[116.3055603, 39.9401784], [116.3055924, 39.940017], [116.3055508, 39.9399171], [116.3054514, 39.9398491], [116.3053274, 39.9398169], [116.3048128, 39.9397897], [116.3046489, 39.9397908], [116.3045206, 39.939819], [116.3043892, 39.9398874]]",13,135.204,1,0,0,0,0,0,0
14459,"[[116.3026179, 39.9416514], [116.3026031, 39.9417344], [116.3026021, 39.9418046], [116.3026181, 39.9418627], [116.3026776, 39.9419009], [116.3027503, 39.9419249], [116.3028613, 39.9419262], [116.3037523, 39.9418866]]",13,122.64,1,0,0,0,0,0,0
14505,"[[116.3044332, 39.9381041], [116.3048656, 39.9381544], [116.305227, 39.9382067], [116.3072142, 39.9385379], [116.3077423, 39.9385733], [116.3082633, 39.9385751]]",10,331.638,2,0,0,0,0,0,0
14698,"[[116.3262314, 39.8958692], [116.3241015, 39.8958251], [116.3218844, 39.8958433], [116.3217413, 39.8958424]]",12,383.128,4,0,1,0,0,0,0
14700,"[[116.3217557, 39.8957015], [116.3218843, 39.8957031], [116.3240971, 39.895658], [116.3262654, 39.895686]]",12,384.818,4,0,1,0,0,0,0
14701,"[[116.3262654, 39.895686], [116.3272146, 39.8957456], [116.3292272, 39.8958526], [116.3318909, 39.896004]]",12,481.217,4,0,0,0,0,0,0
14707,"[[116.3217413, 39.8958424], [116.3190247, 39.8958352], [116.3175965, 39.8958447], [116.312675, 39.8958413], [116.3071789, 39.8958244]]",12,1242.331,3,1,0,0,0,0,0
14720,"[[116.427888, 39.9346625], [116.4278225, 39.9359512]]",12,143.406,3,0,0,0,0,0,0
14752,"[[116.4282218, 39.9879188], [116.4270528, 39.987878]]",12,99.697,4,0,0,0,0,0,0
14754,"[[116.4270528, 39.987878], [116.4186235, 39.9876061], [116.4170778, 39.9875821], [116.4134043, 39.9874588]]",12,1163.757,4,0,1,0,0,0,0
14761,"[[116.3150816, 39.8966219], [116.3150879, 39.8963734], [116.3150901, 39.8962906], [116.3150901, 39.8961774], [116.3151076, 39.8961434], [116.3151585, 39.8961383], [116.3151862, 39.8961599], [116.3151995, 39.896191], [116.3152435, 39.896268]]",9,74.235,1,0,0,0,0,0,0
14771,"[[116.3303989, 39.8960654], [116.3271917, 39.8959033], [116.3262314, 39.8958692]]",12,356.21,4,0,0,0,0,0,0
14774,"[[116.3697089, 39.9474796], [116.36884, 39.9474613], [116.3677607, 39.9474146], [116.3663633, 39.9473517], [116.3657003, 39.9473121], [116.3651048, 39.9472314], [116.3644682, 39.9470964], [116.3639025, 39.9469691], [116.3633217, 39.946785], [116.3629525, 39.9466503], [116.3625115, 39.9464939], [116.3617041, 39.9461688], [116.3604128, 39.9456205], [116.359245, 39.9451483]]",12,946.367,3,0,1,0,0,0,0
14784,"[[116.3765811, 39.9474291], [116.3811114, 39.9474671]]",12,386.213,3,0,0,0,0,0,0
14788,"[[116.3945204, 39.9475575], [116.3969874, 39.9475711]]",12,210.307,3,0,0,0,0,0,0
14793,"[[116.3969874, 39.9475711], [116.3994541, 39.947588], [116.4020469, 39.9476009], [116.4053914, 39.9476591]]",12,716.492,3,0,0,0,0,0,0
14795,"[[116.3811114, 39.9474671], [116.385574, 39.9475051], [116.3865606, 39.9475126], [116.3883935, 39.9475266], [116.3919793, 39.9475373], [116.3945204, 39.9475575]]",12,1143.112,3,0,1,0,0,0,0
14802,"[[116.3834721, 39.947575], [116.378499, 39.9475547]]",12,423.942,3,0,0,0,0,0,0
14809,"[[116.3594878, 39.9453393], [116.3588651, 39.9451024], [116.3571359, 39.9445957]]",10,217.074,3,0,0,0,0,0,0
14811,"[[116.378499, 39.9475547], [116.375946, 39.9475266]]",12,217.655,3,0,0,0,0,0,0
14816,"[[116.3944993, 39.9476649], [116.3919667, 39.9476426], [116.388393, 39.9476269], [116.3855614, 39.9476105], [116.3834721, 39.947575]]",12,940.091,3,0,1,0,0,0,0
14818,"[[116.3625546, 39.9463311], [116.3630518, 39.9465253], [116.3634182, 39.9466602], [116.3640238, 39.9468325], [116.364492, 39.9469744], [116.3652178, 39.9471278], [116.36579, 39.9472021], [116.3664627, 39.9472495], [116.3677552, 39.9472964], [116.3688477, 39.9473548], [116.3695052, 39.9473657]]",12,611.166,3,0,1,0,0,0,0
14819,"[[116.3732201, 39.9538135], [116.3731808, 39.9559931], [116.3731777, 39.9565961], [116.3732064, 39.9573526], [116.3735134, 39.96006]]",2,695.775,3,0,1,0,0,0,0
14829,"[[116.3571359, 39.9445957], [116.3562753, 39.9443658]]",10,77.692,3,0,0,0,0,0,0
14835,"[[116.4151347, 39.9479927], [116.4165705, 39.9480455], [116.4222957, 39.948203], [116.4226332, 39.9482083]]",12,639.671,3,0,1,0,0,0,0
14839,"[[116.414028, 39.9480837], [116.4131014, 39.9480475], [116.40864, 39.9478999], [116.4053672, 39.9477768]]",12,739.085,3,0,1,0,0,0,0
14841,"[[116.4065022, 39.947717], [116.4086475, 39.9477762], [116.4131027, 39.9479248], [116.41382, 39.9479506]]",12,624.355,3,0,1,0,0,0,0
14842,"[[116.4155006, 39.948126], [116.4141276, 39.9480866], [116.414028, 39.9480837]]",12,125.62,3,0,1,0,0,0,0
14851,"[[116.4286126, 39.918287], [116.4284904, 39.9207295], [116.4283713, 39.9230606], [116.4282764, 39.9254965]]",12,802.181,3,0,0,0,0,0,0
14858,"[[116.4277414, 39.9342914], [116.4278304, 39.9322826], [116.4279235, 39.9302782], [116.4279452, 39.929816], [116.4279769, 39.928937]]",12,595.725,3,0,0,0,0,0,0
14862,"[[116.4276395, 39.9368445], [116.4277103, 39.9350708]]",12,197.319,3,0,0,0,0,0,0
14866,"[[116.4285315, 39.9162589], [116.4286153, 39.9142299], [116.4286342, 39.91321], [116.4286896, 39.9125843]]",12,408.882,3,0,0,0,0,0,0
14872,"[[116.4281293, 39.9290152], [116.4280865, 39.9300229], [116.4280752, 39.9302875], [116.4279784, 39.9322869], [116.427888, 39.9346625]]",12,628.293,3,0,0,0,0,0,0
14882,"[[116.4281754, 39.9275845], [116.4281293, 39.9290152]]",12,159.135,3,0,0,0,0,0,0
14884,"[[116.428394, 39.9197001], [116.4285315, 39.9162589]]",12,382.824,3,0,0,0,0,0,0
14885,"[[116.4286896, 39.9125843], [116.4288143, 39.9120603], [116.4292001, 39.9103466], [116.429338, 39.9096974]]",12,325.744,3,0,0,0,0,0,0
14886,"[[116.4279769, 39.928937], [116.4280456, 39.9276032], [116.4282483, 39.9230583], [116.4283561, 39.9206119], [116.428394, 39.9197001]]",12,1027.716,3,0,0,0,0,0,0
14887,"[[116.4287203, 39.9154483], [116.4286126, 39.918287]]",12,315.783,3,0,0,0,0,0,0
14891,"[[116.4315294, 39.8984085], [116.4317986, 39.8983455], [116.4358515, 39.8974707], [116.436179, 39.8973995]]",12,412.214,3,0,0,0,0,0,0
14893,"[[116.436179, 39.8973995], [116.4364918, 39.8972946], [116.4368575, 39.8971312], [116.4371339, 39.8969333], [116.4373384, 39.8967543], [116.4374824, 39.8965727], [116.4376243, 39.896337], [116.4377019, 39.8961191], [116.4377538, 39.8958795], [116.4377676, 39.8956585], [116.4378198, 39.8935423], [116.4378315, 39.893302]]",12,515.27,3,0,1,0,0,0,0
14897,"[[116.4299434, 39.9002004], [116.4299731, 39.8998758], [116.4300432, 39.8996274], [116.4301672, 39.8993842], [116.4303158, 39.8991509], [116.430549, 39.8989075], [116.4307492, 39.8987386], [116.4310479, 39.8985767], [116.4315294, 39.8984085]]",12,257.662,3,0,0,0,0,0,0
14904,"[[116.4383843, 39.8898026], [116.4381846, 39.8913065]]",12,168.092,3,0,0,0,0,0,0
14919,"[[116.4381846, 39.8913065], [116.4380869, 39.8919473], [116.4380462, 39.8923212], [116.4379795, 39.8935551]]",12,250.783,3,0,0,0,0,0,0
14920,"[[116.4380512, 39.8911029], [116.4388972, 39.8846005]]",12,726.629,3,0,0,0,0,0,0
14944,"[[116.4184022, 39.8699408], [116.4199983, 39.8698862], [116.4219697, 39.8697861]]",12,304.962,3,0,0,60,0,0,0
14964,"[[116.4388829, 39.8860308], [116.4383843, 39.8898026]]",12,421.558,3,0,0,0,0,0,0
14972,"[[116.4269636, 39.8695311], [116.4293465, 39.869411]]",12,203.802,3,0,0,60,0,0,0
14981,"[[116.4395645, 39.880913], [116.439381, 39.8819835]]",12,120.06,3,0,0,0,0,0,0
15083,"[[116.2900448, 39.8789547], [116.2890516, 39.8786707]]",10,90.443,1,0,0,0,0,0,0
15084,"[[116.2900448, 39.8789547], [116.2900857, 39.8787767], [116.2904447, 39.8776819]]",11,145.63,1,0,0,0,0,0,0
15086,"[[116.3017058, 39.8772167], [116.301539, 39.8791109], [116.3013913, 39.8794949]]",10,255.626,2,0,0,0,0,0,0
15093,"[[116.2904447, 39.8776819], [116.2910809, 39.8778703], [116.2919636, 39.8781174], [116.2953597, 39.8791532], [116.2954294, 39.8791805], [116.2966702, 39.8796676]]",10,575.817,2,0,0,0,0,0,0
15094,"[[116.2904447, 39.8776819], [116.290151, 39.8776032], [116.2897232, 39.8774973]]",10,64.904,2,0,0,0,0,0,0
15178,"[[116.2539493, 39.9279644], [116.2587274, 39.927812]]",10,407.782,2,0,0,0,0,0,0
15195,"[[116.2679408, 39.9362643], [116.268001, 39.935427], [116.2680248, 39.9352145], [116.2682124, 39.9335791], [116.2683026, 39.932889], [116.2684127, 39.9319323], [116.2684484, 39.9315764], [116.2686581, 39.9301242]]",8,685.581,3,0,0,0,0,0,0
15205,"[[116.4365785, 39.8309442], [116.4357842, 39.8309377], [116.4302263, 39.8309378], [116.4273936, 39.8309452], [116.4268173, 39.8309475], [116.423706, 39.8309586]]",12,1099.203,4,0,1,0,0,0,0
15210,"[[116.4005568, 39.8309672], [116.3987812, 39.8309332], [116.3924623, 39.8307993], [116.3885995, 39.8306868]]",12,1021.536,4,0,1,0,0,0,0
15213,"[[116.4052829, 39.8309713], [116.4005568, 39.8309672]]",12,403.566,4,0,0,0,0,0,0
15214,"[[116.4564754, 39.8322984], [116.4578188, 39.8325652], [116.4588133, 39.8327988], [116.4594671, 39.8330131], [116.4605176, 39.8334088], [116.461519, 39.8338732], [116.4622228, 39.8342646]]",12,541.99,4,0,0,0,0,0,0
15222,"[[116.4053711, 39.8308138], [116.4089136, 39.8308116], [116.409512, 39.8308116], [116.4114641, 39.8308133]]",12,520.288,4,0,1,0,0,0,0
15225,"[[116.4119202, 39.8309851], [116.4095165, 39.8309535], [116.4089156, 39.8309473], [116.4052829, 39.8309713]]",12,566.811,4,0,1,0,0,0,0
15229,"[[116.4003257, 39.8308169], [116.4053711, 39.8308138]]",12,430.832,4,0,0,0,0,0,0
15234,"[[116.4114641, 39.8308133], [116.4120923, 39.8308116]]",12,53.643,4,0,0,0,0,0,0
15238,"[[116.4462925, 39.8312727], [116.4442031, 39.8310036], [116.4430014, 39.8309376], [116.4396662, 39.830935], [116.4365785, 39.8309442]]",12,832.242,4,0,1,0,0,0,0
15251,"[[116.4366159, 39.8307603], [116.4396888, 39.8307721], [116.4430152, 39.8307947], [116.4442149, 39.8308574], [116.446973, 39.8311446]]",12,886.811,4,0,1,0,0,0,0
15252,"[[116.446973, 39.8311446], [116.4489458, 39.8313823]]",12,170.519,4,0,0,0,0,0,0
15254,"[[116.377247, 39.8301983], [116.3803216, 39.830302], [116.3814041, 39.8303291], [116.3868519, 39.8304661], [116.3876327, 39.8304897]]",12,887.456,4,0,1,0,0,0,0
15262,"[[116.3525885, 39.829645], [116.3556653, 39.8296306], [116.3568851, 39.8296541]]",12,366.936,4,0,0,0,0,0,0
15266,"[[116.3773827, 39.83037], [116.3731413, 39.8302424], [116.3728991, 39.8302345], [116.3694056, 39.8301327]]",12,681.69,4,0,1,0,0,0,0
15280,"[[116.3568851, 39.8296541], [116.3583903, 39.8296417]]",12,128.54,4,0,0,0,0,0,0
15298,"[[116.3017664, 39.8292075], [116.304884, 39.8292018], [116.3079716, 39.8292206], [116.3126536, 39.8292056]]",12,929.704,4,0,1,0,0,0,0
15300,"[[116.3130316, 39.8293723], [116.3079715, 39.8293726], [116.3048956, 39.8293738], [116.3021895, 39.8293952]]",12,925.85,4,0,1,0,0,0,0
15329,"[[116.2685045, 39.9116764], [116.2685465, 39.9121076], [116.2686189, 39.912791]]",8,124.322,2,0,0,0,0,0,0
15359,"[[116.3338623, 39.8295865], [116.3296891, 39.8294273], [116.3277888, 39.8294169], [116.326547, 39.8294131], [116.3229152, 39.8293845]]",12,935.264,4,0,0,0,0,0,0
15397,"[[116.3200676, 39.8291966], [116.3240612, 39.8292061], [116.3265125, 39.8292219], [116.3277611, 39.8292299], [116.3295374, 39.8292413]]",12,808.672,4,0,0,0,0,0,0
15406,"[[116.3295374, 39.8292413], [116.3358793, 39.829532]]",12,542.517,4,0,0,0,0,0,0
15423,"[[116.3161635, 39.8293749], [116.3130316, 39.8293723]]",12,267.442,4,0,0,0,0,0,0
15488,"[[116.2879834, 39.8294138], [116.2871058, 39.8294858], [116.2864641, 39.8295737], [116.2857253, 39.829772], [116.2850693, 39.8300064], [116.2843948, 39.8302986], [116.2835712, 39.830799], [116.2830659, 39.8312191], [116.2825624, 39.8316871]]",12,546.542,4,0,1,0,0,0,0
15507,"[[116.2686554, 39.9129739], [116.268677, 39.9130849]]",8,12.479,2,0,0,0,0,0,0
15509,"[[116.3170555, 39.8292019], [116.3189561, 39.8291986], [116.3193979, 39.8291978], [116.3200676, 39.8291966]]",12,257.213,4,0,0,0,0,0,0
15534,"[[116.3021895, 39.8293952], [116.2945688, 39.8293786]]",12,650.756,4,0,0,0,0,0,0
